ban1,ban2,ban3,ban4,ban5,champion,league,player,position,side,split,team,url,week,a,airdrakes,ckpm,csat10,csat15,csdat10,csdat15,cspm,d,date,dmgshare,dmgtochamps,dmgtochampsperminute,doubles,earnedgoldshare,earnedgpm,earthdrakes,elders,elementals,fb,fbaron,fbarontime,fbassist,fbtime,fbvictim,fd,fdtime,firedrakes,firstmidouter,firsttothreetowers,ft,fttime,game,gameid,gamelength,gdat10,gdat15,goldat10,goldat15,goldspent,gspd,heraldkills,invisiblewardclearrate,k,kpm,minionkills,monsterkills,monsterkillsenemyjungle,monsterkillsownjungle,okpm,oppbaronkills,oppcsat10,oppcsat15,oppdragkills,oppelders,oppelementals,oppgoldat10,oppgoldat15,oppheraldkills,opptowerkills,oppxpat10,patchno,pentas,playerid,quadras,result,teambaronkills,teamdeaths,teamdragkills,teamkills,teamtowerkills,totalgold,triples,visiblewardclearrate,visionwardbuys,visionwards,wardkills,wards,wardshare,waterdrakes,wcpm,wpm,xpat10,xpdat10
Akali,Kayle,Vladimir,Yasuo,Elise,Tristana,WC,Kobbe,ADC,Blue,2019-W,Splyce,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,0,0,"0,469973890",88,135,6,-5,"10,384185006",1,"43753,442673611","0,278312171",17360,"388,511749347",0,"0,322605779","333,215069004",0,0,0,0,0,"23,699683333",0,"4,098366667",0,0,"8,175916667",0,1,1,1,"14,39645",4,1071398,"44,683333333",-82,311,3322,5920,18450,"-0,074363992",1,,4,"0,089518836",451,13,2,9,"0,111898545",3,82,140,6,1,2,3404,5609,0,11,3319,"9,19",0,4,0,0,0,16,0,5,4,20634,0,,0,0,29,10,"0,069930070",0,"0,649011563","0,223797091",3511,192
Akali,Kayle,Vladimir,Yasuo,Elise,Leona,WC,Norskeren,Support,Blue,2019-W,Splyce,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,4,0,"0,469973890",18,23,4,1,"2,036553525",7,"43753,442673611","0,060039118",3745,"83,812010444",0,"0,086867102","89,723834390",0,0,0,0,0,"23,699683333",0,"4,098366667",1,0,"8,175916667",0,1,1,1,"14,39645",4,1071398,"44,683333333",-301,-311,2192,3115,9625,"-0,190364277",1,,0,0,91,0,0,0,"0,044759418",3,14,22,6,0,0,2493,3426,0,11,2520,"9,19",0,5,0,0,0,16,0,5,4,9754,0,,25,23,19,76,"0,531468531",0,"0,425214472","1,700857889",2192,-328
Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,Gangplank,WC,Rest,Top,Red,2019-W,J Team,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,7,0,"0,469973890",66,115,-13,-15,"7,967176427",1,"43753,442673611","0,180727970",17150,"383,812010444",0,"0,244994509","315,512719135",0,0,0,0,1,"23,699683333",0,"4,098366667",0,0,"8,175916667",0,0,0,0,"14,39645",4,1071398,"44,683333333",19,-45,3091,4891,19808,"0,361046546",0,,3,"0,067139127",335,21,0,11,0,0,79,130,0,0,0,3072,4936,1,4,4294,"9,19",0,6,0,1,3,5,6,16,11,19843,0,,3,3,2,28,"0,140703518",0,"0,044759418","0,626631854",3839,-455
Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,Gragas,WC,Hana,Jungle,Red,2019-W,J Team,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,11,0,"0,469973890",51,72,-18,-28,"4,117866468",2,"43753,442673611","0,100996902",9584,"214,487131667",0,"0,128337574","165,277732189",0,0,3,0,1,"23,699683333",0,"4,098366667",0,1,"8,175916667",1,0,0,0,"14,39645",4,1071398,"44,683333333",-393,-919,2992,4193,12225,"-0,091707317",0,,0,0,34,150,4,104,"0,022379709",0,69,100,0,0,0,3385,5112,1,4,3734,"9,19",0,7,0,1,3,5,6,16,11,13130,0,,23,23,18,54,"0,271356784",2,"0,402834763","1,208504289",2993,-741
Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,LeBlanc,WC,FoFo,Middle,Red,2019-W,J Team,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,6,0,"0,469973890",90,141,-6,-17,"8,123834390",0,"43753,442673611","0,372520918",35350,"791,122715405",1,"0,235228205","302,935322641",0,0,0,0,1,"23,699683333",0,"4,098366667",0,0,"8,175916667",0,0,0,0,"14,39645",4,1071398,"44,683333333",-114,-544,3283,4969,18750,"0,178649237",0,,6,"0,134278254",324,39,11,24,0,0,96,158,0,0,0,3397,5513,1,4,4967,"9,19",0,8,0,1,3,5,6,16,11,19281,0,,6,6,11,11,"0,055276382",0,"0,246176800","0,246176800",4909,-58
Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,Kai'Sa,WC,Lilv,ADC,Red,2019-W,J Team,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,6,0,"0,469973890",82,140,-6,5,"10,585602387",0,"43753,442673611","0,307364006",29167,"652,748974263",1,"0,281348793","362,331070496",1,1,2,0,1,"23,699683333",0,"4,098366667",0,0,"8,175916667",0,0,0,0,"14,39645",4,1071398,"44,683333333",82,-311,3404,5609,19875,"0,074363992",0,,5,"0,111898545",389,84,13,50,"0,089518836",0,88,135,0,0,0,3322,5920,1,4,3511,"9,19",0,9,0,1,3,5,6,16,11,21935,0,,5,5,17,20,"0,100502513",1,"0,380455054","0,447594181",3319,-192
Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,Nautilus,WC,Koala,Support,Red,2019-W,J Team,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,9,0,"0,469973890",14,22,-4,-1,"1,723237598",2,"43753,442673611","0,038390204",3643,"81,529280119",0,"0,110090920","141,779037673",0,0,0,1,1,"23,699683333",0,"4,098366667",0,0,"8,175916667",0,0,0,0,"14,39645",4,1071398,"44,683333333",301,311,2493,3426,11650,"0,190364277",0,,2,"0,044759418",73,4,0,0,0,0,18,23,0,0,0,2192,3115,1,4,2192,"9,19",0,10,0,1,3,5,6,16,11,12080,0,,26,26,11,86,"0,432160804",0,"0,246176800","1,924654979",2520,328
Akali,Kayle,Vladimir,Yasuo,Elise,,WC,Team,Team,Blue,2019-W,Splyce,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,12,0,"0,469973890",350,546,47,56,"34,464751958",16,"43753,442673611",,62376,"1395,956732562",,,"1032,886236479",0,0,0,0,0,"23,699683333",0,"4,098366667",1,0,"8,175916667",0,1,1,1,"14,39645",4,1071398,"44,683333333",105,1508,15368,24596,70900,"-0,148921727",1,"0,276595745",5,"0,111898545",1310,230,8,174,"0,358075345",3,303,490,6,1,5,15263,23088,0,11,17580,"9,19",,100,,0,0,16,0,5,4,74877,,"0,609756098",50,47,84,143,1,0,"1,879895561","3,200298396",18698,1118
Qiyana,Pantheon,Xayah,Olaf,Jarvan IV,,WC,Team,Team,Red,2019-W,J Team,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071398?gameHash=2ab5e44ad86e84f0,G,39,0,"0,469973890",303,490,-47,-56,"32,517717270",5,"43753,442673611",,94894,"2123,700111899",,,"1287,835882134",1,1,5,1,1,"23,699683333",0,"4,098366667",0,1,"8,175916667",1,0,0,0,"14,39645",4,1071398,"44,683333333",-105,-1508,15263,23088,82308,"0,148921727",0,"0,318681319",16,"0,358075345",1155,298,28,189,"0,111898545",0,350,546,0,0,0,15368,24596,1,4,18698,"9,19",,200,,1,3,5,6,16,11,86269,,"0,576923077",63,63,59,199,1,3,"1,320402835","4,453562104",17580,-1118
Jayce,Ezreal,Yasuo,Kennen,Akali,Fiora,WC,Licorice,Top,Blue,2019-W,Cloud9,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,2,0,"0,621165644",91,136,24,27,"10,030674847",7,"43753,489421296","0,242787730",29531,"679,394171779",0,"0,271771542","332,049386503",0,0,0,0,1,"24,985066667",0,"12,936066667",0,0,"8,7532",0,1,1,1,"17,417283333",4,1071409,"43,466666667",417,382,3349,5247,19423,"0,013737332",1,,3,"0,069018405",405,31,9,14,"0,046012270",2,67,109,4,0,0,2932,4865,0,11,4493,"9,19",0,1,0,0,1,19,2,8,7,20029,0,,11,10,12,25,"0,130208333",0,"0,276073620","0,575153374",4743,250
Jayce,Ezreal,Yasuo,Kennen,Akali,Elise,WC,Blaber,Jungle,Blue,2019-W,Cloud9,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,3,0,"0,621165644",63,85,3,3,"5,567484663",6,"43753,489421296","0,181891427",22124,"508,987730061",0,"0,174986537","213,797852761",1,0,2,0,1,"24,985066667",0,"12,936066667",1,0,"8,7532",0,1,1,1,"17,417283333",4,1071409,"43,466666667",213,302,3255,5078,14200,"-0,011204482",1,,3,"0,069018405",64,178,8,110,"0,092024540",2,60,82,4,1,3,3042,4776,0,11,3182,"9,19",0,2,0,0,1,19,2,8,7,14889,0,,15,14,18,45,"0,234375",1,"0,414110429","1,035276074",3620,438
Jayce,Ezreal,Yasuo,Kennen,Akali,Zoe,WC,Nisqy,Middle,Blue,2019-W,Cloud9,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,3,0,"0,621165644",91,135,-4,-4,"7,799079755",1,"43753,489421296","0,230011592",27977,"643,642638037",0,"0,171390051","209,403680982",0,0,0,0,1,"24,985066667",0,"12,936066667",0,0,"8,7532",0,1,1,1,"17,417283333",4,1071409,"43,466666667",-57,-105,3339,5134,14740,"-0,019815281",1,,0,0,314,25,2,19,"0,069018405",2,95,139,4,0,0,3396,5239,0,11,5027,"9,19",0,3,0,0,1,19,2,8,7,14698,0,,9,9,8,24,"0,125",0,"0,184049080","0,552147239",4888,-139
Jayce,Ezreal,Yasuo,Kennen,Akali,Sona,WC,Sneaky,ADC,Blue,2019-W,Cloud9,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,5,0,"0,621165644",32,69,-59,-77,"5,912576687",3,"43753,489421296","0,283582580",34493,"793,550613497",0,"0,241907531","295,561656442",0,0,0,0,1,"24,985066667",0,"12,936066667",0,0,"8,7532",0,1,1,1,"17,417283333",4,1071409,"43,466666667",-383,30,2995,5272,18350,"0,113750900",1,,1,"0,023006135",252,5,0,5,"0,184049080",2,91,146,4,0,0,3378,5242,0,11,3268,"9,19",0,4,0,0,1,19,2,8,7,18443,0,,4,3,24,31,"0,161458333",0,"0,552147239","0,713190184",2899,-369
Jayce,Ezreal,Yasuo,Kennen,Akali,Tahm Kench,WC,Zeyzal,Support,Blue,2019-W,Cloud9,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,4,0,"0,621165644",69,85,51,50,"4,072085890",2,"43753,489421296","0,061726670",7508,"172,730061350",0,"0,139944339","170,983435583",0,0,0,0,1,"24,985066667",0,"12,936066667",0,0,"8,7532",0,1,1,1,"17,417283333",4,1071409,"43,466666667",439,-20,3072,4323,11675,"-0,107396150",1,,1,"0,023006135",177,0,0,0,"0,046012270",2,18,35,4,0,0,2633,4343,0,11,3246,"9,19",0,5,0,0,1,19,2,8,7,13028,0,,17,17,8,67,"0,348958333",0,"0,184049080","1,541411043",3304,58
Pantheon,Kayle,Renekton,Twisted Fate,Tristana,Gangplank,WC,Sword,Top,Red,2019-W,Griffin,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,13,0,"0,621165644",67,109,-24,-27,"9,018404908",3,"43753,489421296","0,227246011",30930,"711,579754601",0,"0,262871607","357,425153374",0,0,0,0,0,"24,985066667",1,"12,936066667",0,0,"8,7532",0,0,0,0,"17,417283333",4,1071409,"43,466666667",-417,-382,2932,4865,19158,"-0,013737332",0,,2,"0,046012270",376,16,6,9,"0,069018405",1,91,136,2,0,0,3349,5247,1,7,4743,"9,19",0,6,0,1,2,8,4,19,11,21132,0,,5,5,5,21,"0,116666667",0,"0,115030675","0,483128834",4493,-250
Pantheon,Kayle,Renekton,Twisted Fate,Tristana,Lee Sin,WC,Tarzan,Jungle,Red,2019-W,Griffin,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,10,0,"0,621165644",60,82,-3,-3,"5,912576687",3,"43753,489421296","0,140976284",19188,"441,441717791",0,"0,169286684","230,178220859",2,1,3,1,0,"24,985066667",0,"12,936066667",0,1,"8,7532",0,0,0,0,"17,417283333",4,1071409,"43,466666667",-213,-302,3042,4776,14360,"0,011204482",0,,4,"0,092024540",84,173,16,108,"0,069018405",1,63,85,2,0,2,3255,5078,1,7,3620,"9,19",0,7,0,1,2,8,4,19,11,15601,0,,13,11,19,26,"0,144444444",1,"0,437116564","0,598159509",3182,-438
Pantheon,Kayle,Renekton,Twisted Fate,Tristana,LeBlanc,WC,Chovy,Middle,Red,2019-W,Griffin,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,9,0,"0,621165644",95,139,4,4,"7,384969325",2,"43753,489421296","0,204984277",27900,"641,871165644",0,"0,179066486","243,475766871",0,0,0,0,0,"24,985066667",0,"12,936066667",0,0,"8,7532",0,0,0,0,"17,417283333",4,1071409,"43,466666667",57,105,3396,5239,15035,"0,019815281",0,,3,"0,069018405",287,34,10,23,0,1,91,135,2,0,0,3339,5134,1,7,4888,"9,19",0,8,0,1,2,8,4,19,11,16179,0,,9,9,31,20,"0,111111111",0,"0,713190184","0,460122699",5027,139
Pantheon,Kayle,Renekton,Twisted Fate,Tristana,Garen,WC,Viper,ADC,Red,2019-W,Griffin,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,3,0,"0,621165644",91,146,59,77,"8,466257669",0,"43753,489421296","0,129272343",17595,"404,792944785",1,"0,218473336","297,057055215",0,0,0,0,0,"24,985066667",0,"12,936066667",0,0,"8,7532",0,0,0,0,"17,417283333",4,1071409,"43,466666667",383,-30,3378,5242,16375,"-0,113750900",0,,8,"0,184049080",366,2,2,0,"0,023006135",1,32,69,2,0,0,2995,5272,1,7,2899,"9,19",0,9,0,1,2,8,4,19,11,18508,0,,5,4,25,55,"0,305555556",0,"0,575153374","1,265337423",3268,369
Pantheon,Kayle,Renekton,Twisted Fate,Tristana,Yuumi,WC,Lehends,Support,Red,2019-W,Griffin,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,14,0,"0,621165644",18,35,-51,-50,"2,461656442",0,"43753,489421296","0,297521086",40495,"931,633435583",0,"0,170301888","231,558588957",0,0,0,0,0,"24,985066667",0,"12,936066667",0,0,"8,7532",0,0,0,0,"17,417283333",4,1071409,"43,466666667",-439,20,2633,4343,13000,"0,107396150",0,,2,"0,046012270",103,4,0,4,"0,023006135",1,69,85,2,0,0,3072,4323,1,7,3304,"9,19",0,10,0,1,2,8,4,19,11,15661,0,,18,18,14,58,"0,322222222",0,"0,322085890","1,334355828",3246,-58
Jayce,Ezreal,Yasuo,Kennen,Akali,,WC,Team,Team,Blue,2019-W,Cloud9,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,17,0,"0,621165644",346,510,15,-1,"33,381901840",19,"43753,489421296",,121633,"2798,305214724",,,"1221,796012270",1,0,2,0,1,"24,985066667",0,"12,936066667",1,0,"8,7532",0,1,1,1,"17,417283333",4,1071409,"43,466666667",629,589,16010,25054,78388,"0,005885514",1,"0,315789474",8,"0,184049080",1212,239,19,148,"0,437116564",2,331,511,4,1,3,15381,24465,0,11,19216,"9,19",,100,,0,1,19,2,8,7,81087,,"0,595744681",56,53,70,192,1,1,"1,610429448","4,417177914",19454,238
Pantheon,Kayle,Renekton,Twisted Fate,Tristana,,WC,Team,Team,Red,2019-W,Griffin,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071409?gameHash=52bd14250a3668d1,G,49,0,"0,621165644",331,511,-15,1,"33,243865031",8,"43753,489421296",,136108,"3131,319018405",,,"1359,694785276",2,1,3,1,0,"24,985066667",1,"12,936066667",0,1,"8,7532",0,0,0,0,"17,417283333",4,1071409,"43,466666667",-629,-589,15381,24465,77928,"-0,005885514",0,"0,390476190",19,"0,437116564",1216,229,34,144,"0,184049080",1,346,510,2,0,2,16010,25054,1,7,19454,"9,19",,200,,1,2,8,4,19,11,87081,,"0,603448276",50,47,94,180,1,1,"2,162576687","4,141104294",19216,-238
Elise,Tristana,Akali,LeBlanc,Irelia,Gangplank,WC,3z,Top,Blue,2019-W,Hong Kong Attitude,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,3,0,"0,783886772",75,126,-10,-14,"7,969515514",3,"43753,535543981","0,282703525",11147,"364,082743604",0,"0,227424780","229,251605879",0,0,0,0,0,"26,766933333",0,"3,111233333",0,0,"10,91945",0,0,0,0,"13,79975",4,1071415,"30,616666667",-461,-219,3123,5180,10208,"-0,021992927",1,,0,0,233,11,0,9,"0,032661949",1,85,140,3,0,0,3584,5399,0,11,4480,"9,19",0,1,0,0,0,14,1,10,4,11042,0,,7,7,5,16,"0,125984252",0,"0,163309744","0,522591181",4736,256
Elise,Tristana,Akali,LeBlanc,Irelia,Gragas,WC,Crash,Jungle,Blue,2019-W,Hong Kong Attitude,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,4,0,"0,783886772",55,86,-11,-4,"4,344039194",3,"43753,535543981","0,186913518",7370,"240,718562874",0,"0,161325358","162,621230267",0,0,0,0,0,"26,766933333",0,"3,111233333",0,0,"10,91945",0,0,0,0,"13,79975",4,1071415,"30,616666667",-19,-36,3342,4873,8535,"0,052299369",1,,3,"0,097985846",19,114,4,80,"0,065323898",1,66,90,3,0,3,3361,4909,0,11,3532,"9,19",0,2,0,0,0,14,1,10,4,9002,0,,12,10,10,38,"0,299212598",0,"0,326619488","1,241154056",3340,-192
Elise,Tristana,Akali,LeBlanc,Irelia,Orianna,WC,M1ssion,Middle,Blue,2019-W,Hong Kong Attitude,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,3,0,"0,783886772",70,120,-21,-41,"7,904191617",2,"43753,535543981","0,266142531",10494,"342,754491018",0,"0,201503438","203,122046815",0,0,0,0,0,"26,766933333",0,"3,111233333",1,0,"10,91945",0,0,0,0,"13,79975",4,1071415,"30,616666667",-1338,-2156,3071,4885,10025,"-0,241228070",1,,1,"0,032661949",226,16,4,12,"0,195971693",1,91,161,3,0,0,4409,7041,0,11,4622,"9,19",0,3,0,0,0,14,1,10,4,10242,0,,5,5,6,13,"0,102362205",0,"0,195971693","0,424605335",4267,-355
Elise,Tristana,Akali,LeBlanc,Irelia,Xayah,WC,Unified,ADC,Blue,2019-W,Hong Kong Attitude,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,3,0,"0,783886772",85,129,9,-1,"8,720740338",3,"43753,535543981","0,198579762",7830,"255,743059336",0,"0,283285271","285,560805661",1,0,1,0,0,"26,766933333",0,"3,111233333",0,0,"10,91945",0,0,0,0,"13,79975",4,1071415,"30,616666667",497,24,3726,5281,12350,"0,012219959",1,,3,"0,097985846",239,28,0,21,"0,163309744",1,76,130,3,0,0,3229,5257,0,11,3597,"9,19",0,4,0,0,0,14,1,10,4,12766,0,,4,4,6,12,"0,094488189",0,"0,195971693","0,391943386",3282,-315
Elise,Tristana,Akali,LeBlanc,Irelia,Thresh,WC,Kaiwing,Support,Blue,2019-W,Hong Kong Attitude,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,6,0,"0,783886772",1,3,-1,-3,"0,293957539",3,"43753,535543981","0,065660664",2589,"84,561785520",0,"0,126461154","127,476973326",0,0,0,0,0,"26,766933333",0,"3,111233333",0,0,"10,91945",0,0,0,0,"13,79975",4,1071415,"30,616666667",667,615,2674,3822,7925,"0,189982729",1,,3,"0,097985846",9,0,0,0,0,1,2,6,3,0,0,2007,3207,0,11,2002,"9,19",0,5,0,0,0,14,1,10,4,7926,0,,13,12,8,48,"0,377952756",0,"0,261295591","1,567773544",2781,779
Pantheon,Qiyana,Kayle,Twisted Fate,Renekton,Vladimir,WC,Wunder,Top,Red,2019-W,G2 Esports,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,3,0,"0,783886772",85,140,10,14,"9,178007621",0,"43753,535543981","0,225415910",10799,"352,716385411",0,"0,209730358","278,081219379",0,0,0,0,1,"26,766933333",0,"3,111233333",0,0,"10,91945",0,1,1,1,"13,79975",4,1071415,"30,616666667",461,219,3584,5399,10435,"0,021992927",0,,1,"0,032661949",273,8,0,0,0,0,75,126,1,0,0,3123,5180,1,4,4736,"9,19",0,6,0,1,1,10,3,14,11,12537,0,,4,4,5,15,"0,153061224",0,"0,163309744","0,489929232",4480,-256
Pantheon,Qiyana,Kayle,Twisted Fate,Renekton,Lee Sin,WC,Jankos,Jungle,Red,2019-W,G2 Esports,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,7,0,"0,783886772",66,90,11,4,"4,833968427",3,"43753,535543981","0,199511554",9558,"312,182906913",0,"0,164773640","218,473162765",1,0,3,0,1,"26,766933333",1,"3,111233333",0,1,"10,91945",1,1,1,1,"13,79975",4,1071415,"30,616666667",19,36,3361,4909,8100,"-0,052299369",0,,2,"0,065323898",20,128,7,83,"0,097985846",0,55,86,1,0,0,3342,4873,1,4,3340,"9,19",0,7,0,1,1,10,3,14,11,10712,0,,7,7,12,17,"0,173469388",1,"0,391943386","0,555253130",3532,192
Pantheon,Qiyana,Kayle,Twisted Fate,Renekton,Syndra,WC,Caps,Middle,Red,2019-W,G2 Esports,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,4,0,"0,783886772",91,161,21,41,"9,667936854",2,"43753,535543981","0,346588181",16604,"542,318998367",1,"0,260845531","345,854763201",0,0,0,1,1,"26,766933333",0,"3,111233333",0,0,"10,91945",0,1,1,1,"13,79975",4,1071415,"30,616666667",1338,2156,4409,7041,12775,"0,241228070",0,,6,"0,195971693",261,35,13,20,"0,032661949",0,70,120,1,0,0,3071,4885,1,4,4267,"9,19",0,8,0,1,1,10,3,14,11,14612,0,,3,3,9,10,"0,102040816",0,"0,293957539","0,326619488",4622,355
Pantheon,Qiyana,Kayle,Twisted Fate,Renekton,Yasuo,WC,Perkz,ADC,Red,2019-W,G2 Esports,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,3,0,"0,783886772",76,130,-9,1,"10,745781165",0,"43753,535543981","0,146199929",7004,"228,764289603",1,"0,269492001","357,319107240",0,0,0,0,1,"26,766933333",0,"3,111233333",0,0,"10,91945",0,1,1,1,"13,79975",4,1071415,"30,616666667",-497,-24,3229,5257,12200,"-0,012219959",0,,5,"0,163309744",297,32,8,19,"0,097985846",0,85,129,1,0,1,3726,5281,1,4,3282,"9,19",0,9,0,1,1,10,3,14,11,14963,0,,2,2,12,12,"0,122448980",0,"0,391943386","0,391943386",3597,315
Pantheon,Qiyana,Kayle,Twisted Fate,Renekton,Rakan,WC,Mikyx,Support,Red,2019-W,G2 Esports,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,9,0,"0,783886772",2,6,1,3,"0,587915079",5,"43753,535543981","0,082284426",3942,"128,753402286",0,"0,095158469","126,170495373",0,0,0,0,1,"26,766933333",0,"3,111233333",0,0,"10,91945",0,1,1,1,"13,79975",4,1071415,"30,616666667",-667,-615,2007,3207,6550,"-0,189982729",0,,0,0,18,0,0,0,"0,097985846",0,1,3,1,0,0,2674,3822,1,4,2781,"9,19",0,10,0,1,1,10,3,14,11,7886,0,,20,20,16,44,"0,448979592",0,"0,522591181","1,437125749",2002,-779
Elise,Tristana,Akali,LeBlanc,Irelia,,WC,Team,Team,Blue,2019-W,Hong Kong Attitude,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,19,0,"0,783886772",286,464,-34,-63,"29,232444203",14,"43753,535543981",,39430,"1287,860642352",,,"1008,032661949",1,0,1,0,0,"26,766933333",0,"3,111233333",1,0,"10,91945",0,0,0,0,"13,79975",4,1071415,"30,616666667",-654,-1772,15936,24041,49043,"-0,020524101",1,"0,295081967",10,"0,326619488",726,169,8,122,"0,457267284",1,320,527,3,0,3,16590,25813,0,11,18233,"9,19",,100,,0,0,14,1,10,4,50978,,"0,459459459",41,38,35,127,1,0,"1,143168209","4,148067501",18406,173
Pantheon,Qiyana,Kayle,Twisted Fate,Renekton,,WC,Team,Team,Red,2019-W,G2 Esports,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1071415?gameHash=4c75ae838d836b69&tab=overview,G,26,0,"0,783886772",320,527,34,63,"35,013609145",10,"43753,535543981",,47907,"1564,735982580",,,"1325,898747959",1,0,3,1,1,"26,766933333",1,"3,111233333",0,1,"10,91945",1,1,1,1,"13,79975",4,1071415,"30,616666667",654,1772,16590,25813,50060,"0,020524101",0,"0,158730159",14,"0,457267284",869,203,28,122,"0,326619488",0,286,464,1,0,1,15936,24041,1,4,18406,"9,19",,200,,1,1,10,3,14,11,60710,,"0,666666667",36,36,54,98,1,1,"1,763745237","3,200870985",18233,-173
Yuumi,Nocturne,Akali,LeBlanc,Leona,Renekton,WC,GimGoon,Top,Blue,2019-W,Funplus Phoenix,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1061227?gameHash=f2e3d63e11f3253b,G,2,0,"0,891719745",58,106,-37,-49,"7,600849257",0,"43753,404548611","0,117650970",5309,"225,435244161",0,"0,191609088","284,495966030",0,0,0,0,1,"22,3121",0,"3,3582",0,0,"10,4054",0,1,1,1,"12,4596",4,1061227,"23,55",-523,549,3147,6083,8675,"0,029239766",1,,3,"0,127388535",159,20,4,8,0,0,95,155,0,0,0,3670,5534,0,0,4905,"9,19",0,1,0,1,1,2,2,19,10,9858,0,,6,5,4,12,"0,139534884",0,"0,169851380","0,509554140",4333,-572
